"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200308","3호선","경찰병원","1629","1681","20200311"
"20200308","3호선","가락시장","2194","2399","20200311"
"20200308","3호선","수서","5003","5051","20200311"
"20200308","3호선","일원","1778","1836","20200311"
"20200308","3호선","대청","2491","2273","20200311"
"20200308","3호선","학여울","432","435","20200311"
"20200308","3호선","대치","2832","2664","20200311"
"20200308","3호선","도곡","1116","1091","20200311"
"20200308","3호선","매봉","2220","2181","20200311"
"20200308","3호선","양재(서초구청)","7279","8572","20200311"
"20200308","3호선","남부터미널(예술의전당)","8265","8747","20200311"
"20200308","3호선","교대(법원.검찰청)","2385","1522","20200311"
"20200308","3호선","고속터미널","20697","19736","20200311"
"20200308","3호선","잠원","1557","1560","20200311"
"20200308","3호선","신사","8588","9001","20200311"
"20200308","3호선","압구정","8233","8641","20200311"
"20200308","3호선","옥수","3172","3305","20200311"
"20200308","3호선","금호","2807","2629","20200311"
"20200308","3호선","약수","4284","4121","20200311"
"20200308","3호선","동대입구","2912","3407","20200311"
"20200308","3호선","을지로3가","1305","1403","20200311"
"20200308","3호선","종로3가","2305","2953","20200311"
"20200308","3호선","안국","4475","5058","20200311"
"20200308","3호선","경복궁(정부서울청사)","5196","5548","20200311"
"20200308","3호선","독립문","2475","2678","20200311"
"20200308","3호선","무악재","1161","1246","20200311"
"20200308","3호선","홍제","5967","5766","20200311"
"20200308","3호선","녹번","3935","3492","20200311"
"20200308","3호선","불광","6474","7828","20200311"
"20200308","3호선","연신내","15155","14154","20200311"
"20200308","3호선","구파발","6808","6941","20200311"
"20200308","3호선","지축","917","893","20200311"
"20200308","2호선","용두(동대문구청)","733","708","20200311"
"20200308","2호선","신정네거리","2954","2888","20200311"
"20200308","2호선","양천구청","1909","1906","20200311"
"20200308","2호선","도림천","297","268","20200311"
"20200308","2호선","신설동","1666","1707","20200311"
"20200308","2호선","신답","470","528","20200311"
"20200308","2호선","용답","1008","1009","20200311"
"20200308","2호선","충정로(경기대입구)","2440","2575","20200311"
"20200308","2호선","아현","3052","3068","20200311"
"20200308","2호선","이대","3924","4076","20200311"
"20200308","2호선","신촌","14669","14832","20200311"
"20200308","2호선","홍대입구","28285","28251","20200311"
"20200308","2호선","합정","12557","13245","20200311"
"20200308","2호선","당산","6111","6621","20200311"
"20200308","2호선","영등포구청","5210","5229","20200311"
"20200308","2호선","문래","4281","4532","20200311"
"20200308","2호선","신도림","17599","17780","20200311"
"20200308","2호선","대림(구로구청)","9028","9034","20200311"
"20200308","2호선","구로디지털단지","16434","15956","20200311"
"20200308","2호선","신대방","10283","10054","20200311"
"20200308","2호선","신림","26703","26028","20200311"
"20200308","2호선","봉천","8325","7945","20200311"
"20200308","2호선","서울대입구(관악구청)","19096","19675","20200311"
"20200308","2호선","낙성대","10605","10479","20200311"
"20200308","2호선","사당","13440","15010","20200311"
"20200308","2호선","방배","4016","4217","20200311"
"20200308","2호선","서초","3692","3392","20200311"
"20200308","2호선","교대(법원.검찰청)","6321","7222","20200311"
"20200308","2호선","강남","22855","22861","20200311"
"20200308","2호선","역삼","7023","7611","20200311"
"20200308","2호선","선릉","8034","7237","20200311"
"20200308","2호선","삼성(무역센터)","11616","11593","20200311"
"20200308","2호선","종합운동장","1887","2174","20200311"
"20200308","2호선","잠실새내","6733","7032","20200311"
"20200308","2호선","잠실(송파구청)","27466","25257","20200311"
"20200308","2호선","잠실나루","3263","3312","20200311"
"20200308","2호선","강변(동서울터미널)","13566","13455","20200311"
"20200308","2호선","구의(광진구청)","7880","7728","20200311"
"20200308","2호선","건대입구","17753","18408","20200311"
"20200308","2호선","성수","7081","7902","20200311"
"20200308","2호선","뚝섬","5658","6056","20200311"
"20200308","2호선","한양대","1685","1841","20200311"
"20200308","2호선","왕십리(성동구청)","6226","5311","20200311"
"20200308","2호선","상왕십리","4210","4135","20200311"
"20200308","2호선","신당","5202","5661","20200311"
"20200308","2호선","동대문역사문화공원","4246","5372","20200311"
"20200308","2호선","을지로4가","1780","1753","20200311"
"20200308","2호선","을지로3가","3084","2848","20200311"
"20200308","2호선","을지로입구","9660","9644","20200311"
"20200308","2호선","시청","2631","2398","20200311"
"20200308","1호선","동묘앞","7406","7398","20200311"
"20200308","1호선","청량리(서울시립대입구)","8894","8874","20200311"
"20200308","1호선","제기동","6161","6379","20200311"
"20200308","1호선","신설동","4928","4813","20200311"
"20200308","1호선","동대문","5087","5797","20200311"
"20200308","1호선","종로5가","4621","4777","20200311"
"20200308","1호선","종로3가","8320","7600","20200311"
"20200308","1호선","종각","7102","6615","20200311"
"20200308","1호선","시청","3941","3774","20200311"
"20200308","1호선","서울역","11143","11045","20200311"
"20200307","중앙선","지평","21","33","20200310"
"20200307","중앙선","용문","1045","1161","20200310"
"20200307","중앙선","원덕","178","177","20200310"
"20200307","중앙선","양평","1380","1516","20200310"
"20200307","중앙선","오빈","139","175","20200310"
"20200307","중앙선","아신","313","339","20200310"
"20200307","중앙선","국수","376","408","20200310"
"20200307","중앙선","신원","143","162","20200310"
"20200307","중앙선","양수","1136","1190","20200310"
"20200307","중앙선","운길산","790","723","20200310"
"20200307","중앙선","팔당","996","1042","20200310"
"20200307","중앙선","도심","1107","1000","20200310"
"20200307","중앙선","덕소","3008","3149","20200310"
"20200307","중앙선","양정","461","416","20200310"
"20200307","중앙선","도농","4212","3835","20200310"
"20200307","중앙선","구리","6904","7116","20200310"
"20200307","중앙선","양원","712","744","20200310"
"20200307","중앙선","망우","3872","3874","20200310"
"20200307","중앙선","상봉(시외버스터미널)","3320","3134","20200310"
"20200307","중앙선","중랑","3108","2980","20200310"
"20200307","중앙선","회기","12126","11278","20200310"
"20200307","장항선","신창(순천향대)","427","375","20200310"
"20200307","장항선","온양온천","1519","1610","20200310"
"20200307","장항선","배방","431","383","20200310"
"20200307","장항선","아산","935","816","20200310"
"20200307","장항선","쌍용(나사렛대)","653","562","20200310"
"20200307","장항선","봉명","410","393","20200310"
"20200307","일산선","대화","5659","4965","20200310"
"20200307","일산선","주엽","3669","3747","20200310"
"20200307","일산선","정발산","3980","4471","20200310"
"20200307","일산선","마두","3131","3225","20200310"
"20200307","일산선","백석","5186","5293","20200310"
"20200307","일산선","대곡","823","734","20200310"
"20200307","일산선","화정","8339","8683","20200310"
"20200307","일산선","원당","5398","5014","20200310"
"20200307","일산선","삼송","8215","7786","20200310"
"20200307","일산선","원흥","4276","3910","20200310"
"20200307","우이신설선","신설동","1030","962","20200310"
"20200307","우이신설선","보문","808","811","20200310"
"20200307","우이신설선","성신여대입구(돈암)","1731","2120","20200310"
"20200307","우이신설선","정릉","2253","1910","20200310"
"20200307","우이신설선","북한산보국문","3122","2744","20200310"
"20200307","우이신설선","솔샘","2278","2014","20200310"
"20200307","우이신설선","삼양사거리","1274","1370","20200310"
"20200307","우이신설선","삼양","1032","1146","20200310"
"20200307","우이신설선","화계","1660","1495","20200310"
"20200307","우이신설선","가오리","1868","1753","20200310"
"20200307","우이신설선","4.19민주묘지","1517","1295","20200310"
"20200307","우이신설선","솔밭공원","1150","1135","20200310"
"20200307","우이신설선","북한산우이","1978","2053","20200310"
"20200307","안산선","수리산","1878","1678","20200310"
"20200307","안산선","오이도","4512","4571","20200310"
"20200307","안산선","정왕","3417","3398","20200310"
"20200307","안산선","신길온천","801","774","20200310"
"20200307","안산선","안산","6284","5973","20200310"
"20200307","안산선","초지","1916","1820","20200310"
"20200307","안산선","고잔","3609","3549","20200310"
"20200307","안산선","중앙","8641","9762","20200310"
"20200307","안산선","한대앞","3850","3830","20200310"
"20200307","안산선","상록수","9627","9243","20200310"
"20200307","안산선","반월","2262","2140","20200310"
"20200307","안산선","대야미","2696","2283","20200310"
"20200307","안산선","산본","8255","8976","20200310"
"20200307","수인선","인천","508","790","20200310"
"20200307","수인선","신포","882","967","20200310"
"20200307","수인선","숭의","1786","1663","20200310"
"20200307","수인선","인하대","2471","2320","20200310"
"20200307","수인선","송도","1399","1319","20200310"
"20200307","수인선","연수","2628","2741","20200310"
"20200307","수인선","원인재","2400","2436","20200310"
"20200307","수인선","남동인더스파크","758","731","20200310"
"20200307","수인선","호구포","1599","1545","20200310"
"20200307","수인선","인천논현","3039","3179","20200310"
"20200307","수인선","소래포구","2431","2543","20200310"
"20200307","수인선","월곶","1314","1239","20200310"
"20200307","수인선","달월","32","20","20200310"
"20200307","분당선","매교","860","941","20200310"
"20200307","분당선","수원시청","5883","7033","20200310"
"20200307","분당선","매탄권선","1923","1720","20200310"
"20200307","분당선","망포","5153","4593","20200310"
"20200307","분당선","영통","3576","3536","20200310"
"20200307","분당선","청명","1440","1389","20200310"
"20200307","분당선","상갈","2105","2113","20200310"
"20200307","분당선","기흥","3952","3778","20200310"
"20200307","분당선","신갈","1464","1488","20200310"
"20200307","분당선","구성","1731","1888","20200310"
"20200307","분당선","죽전","5605","6125","20200310"
"20200307","분당선","보정","785","731","20200310"
"20200307","분당선","이매","2000","1967","20200310"
"20200307","분당선","오리","4806","4006","20200310"
"20200307","분당선","미금","6757","6826","20200310"
"20200307","분당선","정자","6300","6626","20200310"
"20200307","분당선","수내","5059","4799","20200310"
"20200307","분당선","서현","9886","10140","20200310"
"20200307","분당선","야탑","9990","10299","20200310"
"20200307","분당선","모란","10199","10473","20200310"
"20200307","분당선","태평","7163","6888","20200310"
"20200307","분당선","가천대","2870","3183","20200310"
"20200307","분당선","선정릉","2254","2314","20200310"
"20200307","분당선","강남구청","3085","3676","20200310"
"20200307","분당선","압구정로데오","9709","11270","20200310"
"20200307","분당선","서울숲","3828","3937","20200310"
"20200307","분당선","수원","3868","2615","20200310"
"20200307","분당선","수서","4899","5011","20200310"
"20200307","분당선","대모산입구","1444","1332","20200310"
"20200307","분당선","개포동","1386","1339","20200310"
"20200307","분당선","구룡","616","618","20200310"
"20200307","분당선","도곡","2571","2417","20200310"
"20200307","분당선","한티","6258","6297","20200310"
"20200307","분당선","선릉","3144","5094","20200310"
"20200307","과천선","범계","12188","12122","20200310"
"20200307","과천선","평촌","5802","5715","20200310"
"20200307","과천선","인덕원","9457","9100","20200310"
"20200307","과천선","정부과천청사","2835","2850","20200310"
"20200307","과천선","과천","2244","2010","20200310"
"20200307","과천선","대공원","1453","1660","20200310"
"20200307","과천선","경마공원","692","730","20200310"
"20200307","과천선","선바위","3104","2833","20200310"
"20200307","공항철도 1호선","영종","1445","1529","20200310"
"20200307","공항철도 1호선","인천공항2터미널","2150","1813","20200310"
"20200307","공항철도 1호선","인천공항1터미널","4229","4315","20200310"
"20200307","공항철도 1호선","공항화물청사","1285","1362","20200310"
"20200307","공항철도 1호선","운서","4494","4657","20200310"
"20200307","공항철도 1호선","청라국제도시","2317","2179","20200310"
"20200307","공항철도 1호선","검암","3265","3304","20200310"
"20200307","공항철도 1호선","계양","4230","3929","20200310"
"20200307","공항철도 1호선","김포공항","4249","2715","20200310"
"20200307","공항철도 1호선","마곡나루","1491","1562","20200310"
"20200307","공항철도 1호선","디지털미디어시티","3272","3101","20200310"
"20200307","공항철도 1호선","홍대입구","5773","6024","20200310"
"20200307","공항철도 1호선","공덕","965","1438","20200310"
"20200307","공항철도 1호선","서울역","3156","2836","20200310"
"20200307","경춘선","춘천","796","746","20200310"
"20200307","경춘선","남춘천","1349","1301","20200310"
"20200307","경춘선","김유정","186","229","20200310"
"20200307","경춘선","강촌","285","307","20200310"
"20200307","경춘선","백양리","61","49","20200310"
"20200307","경춘선","굴봉산","78","96","20200310"
"20200307","경춘선","가평","791","901","20200310"
"20200307","경춘선","상천","200","172","20200310"
"20200307","경춘선","청평","856","909","20200310"
"20200307","경춘선","대성리","330","371","20200310"
"20200307","경춘선","마석","1746","1840","20200310"
"20200307","경춘선","천마산","794","752","20200310"
"20200307","경춘선","평내호평","2419","2442","20200310"
"20200307","경춘선","금곡","746","755","20200310"
"20200307","경춘선","사릉","1550","1491","20200310"
"20200307","경춘선","퇴계원","1693","1586","20200310"
"20200307","경춘선","별내","1269","1297","20200310"
"20200307","경춘선","갈매","1197","1057","20200310"
"20200307","경춘선","신내","655","628","20200310"
"20200307","경인선","도화","1984","1771","20200310"
"20200307","경인선","중동","4522","4259","20200310"
"20200307","경인선","온수(성공회대입구)","3261","3104","20200310"
"20200307","경인선","도원","1522","1573","20200310"
"20200307","경인선","간석","2916","2748","20200310"
"20200307","경인선","부개","4453","4229","20200310"
"20200307","경인선","소사","5287","5234","20200310"
"20200307","경인선","구일","2804","2740","20200310"
"20200307","경인선","인천","1747","1479","20200310"
"20200307","경인선","동인천","7871","7671","20200310"
"20200307","경인선","제물포","4805","4550","20200310"
"20200307","경인선","주안","11282","10088","20200310"
"20200307","경인선","동암","9069","9292","20200310"
"20200307","경인선","백운","3721","3611","20200310"
"20200307","경인선","부평","18146","20377","20200310"
"20200307","경인선","송내","13374","13134","20200310"
"20200307","경인선","부천","20869","21573","20200310"
"20200307","경인선","역곡","13995","13977","20200310"
"20200307","경인선","오류동","6268","5739","20200310"
"20200307","경인선","개봉","11101","10844","20200310"
"20200307","경의선","문산","2664","2689","20200310"
"20200307","경의선","파주","542","427","20200310"
"20200307","경의선","월롱","958","840","20200310"
"20200307","경의선","금촌","3350","3322","20200310"
"20200307","경의선","금릉","2177","2142","20200310"
"20200307","경의선","운정","2742","2530","20200310"
"20200307","경의선","야당","2782","2688","20200310"
"20200307","경의선","탄현","3332","3225","20200310"
"20200307","경의선","일산","3657","3496","20200310"
"20200307","경의선","풍산","2423","2364","20200310"
"20200307","경의선","백마","2636","2540","20200310"
"20200307","경의선","곡산","229","253","20200310"
"20200307","경의선","능곡","1800","1778","20200310"
"20200307","경의선","행신","2972","2894","20200310"
"20200307","경의선","강매","1182","1030","20200310"
"20200307","경의선","화전","589","576","20200310"
"20200307","경의선","수색","726","705","20200310"
"20200307","경의선","디지털미디어시티","1058","1000","20200310"
"20200307","경의선","가좌","2357","2174","20200310"
"20200307","경의선","홍대입구","1118","1279","20200310"
"20200307","경의선","서강대","1020","987","20200310"
"20200307","경의선","공덕","1482","1208","20200310"
"20200307","경의선","효창공원앞","1125","1214","20200310"
"20200307","경의선","신촌","225","222","20200310"
"20200307","경의선","서울역","615","663","20200310"
"20200307","경원선","소요산","2244","1942","20200310"
"20200307","경원선","동두천","1042","1280","20200310"
"20200307","경원선","보산","908","878","20200310"
"20200307","경원선","동두천중앙","1820","1841","20200310"
"20200307","경원선","지행","3400","3507","20200310"
"20200307","경원선","덕정","3023","2849","20200310"
"20200307","경원선","덕계","1246","1145","20200310"
"20200307","경원선","양주","4054","3837","20200310"
"20200307","경원선","녹양","2521","2385","20200310"
"20200307","경원선","가능","3678","3512","20200310"
"20200307","경원선","의정부","11842","12798","20200310"
"20200307","경원선","회룡","6133","6247","20200310"
"20200307","경원선","망월사","3772","3814","20200310"
"20200307","경원선","도봉산","6243","4168","20200310"
"20200307","경원선","도봉","3173","2977","20200310"
"20200307","경원선","방학","5147","5196","20200310"
"20200307","경원선","녹천","2413","1984","20200310"
"20200307","경원선","월계","3161","2865","20200310"
"20200307","경원선","광운대","3933","3857","20200310"
"20200307","경원선","석계","4718","5100","20200310"
"20200307","경원선","신이문","4382","3922","20200310"
"20200307","경원선","외대앞","4095","3794","20200310"
"20200307","경원선","청량리(서울시립대입구)","7762","8507","20200310"
"20200307","경원선","왕십리(성동구청)","7993","9264","20200310"
"20200307","경원선","응봉","871","740","20200310"
"20200307","경원선","옥수","17","15","20200310"
"20200307","경원선","한남","2076","2018","20200310"
"20200307","경원선","서빙고","769","660","20200310"
"20200307","경원선","이촌(국립중앙박물관)","1755","1316","20200310"
"20200307","경부선","광명","1150","975","20200310"
"20200307","경부선","서동탄","568","549","20200310"
"20200307","경부선","당정","2533","2333","20200310"
"20200307","경부선","천안","2331","2370","20200310"
"20200307","경부선","두정","2051","2003","20200310"
"20200307","경부선","직산","370","330","20200310"
"20200307","경부선","성환","1560","1434","20200310"
"20200307","경부선","평택","6531","6352","20200310"
"20200307","경부선","지제","1258","1081","20200310"
"20200307","경부선","서정리","3628","2895","20200310"
"20200307","경부선","송탄","2476","2222","20200310"
"20200307","경부선","진위","629","529","20200310"
"20200307","경부선","오산","4985","4753","20200310"
"20200307","경부선","오산대","1293","1139","20200310"
"20200307","경부선","세마","1087","971","20200310"
"20200307","경부선","병점","6496","6305","20200310"
"20200307","경부선","세류","1494","1521","20200310"
"20200307","경부선","독산","5751","5687","20200310"
"20200307","경부선","수원","18497","20145","20200310"
"20200307","경부선","화서","3123","2994","20200310"
"20200307","경부선","성균관대","5812","5839","20200310"
"20200307","경부선","의왕","3827","3708","20200310"
"20200307","경부선","군포","2968","2613","20200310"
"20200307","경부선","금정","11692","11722","20200310"
"20200307","경부선","명학","3597","3374","20200310"
"20200307","경부선","안양","11014","11375","20200310"
"20200307","경부선","관악","3933","3571","20200310"
"20200307","경부선","석수","4808","4589","20200310"
"20200307","경부선","금천구청","5222","5214","20200310"
"20200307","경부선","가산디지털단지","4047","5114","20200310"
"20200307","경부선","구로","8040","8400","20200310"
"20200307","경부선","신길","4433","3578","20200310"
"20200307","경부선","신도림","1878","1795","20200310"
"20200307","경부선","영등포","23065","24498","20200310"
"20200307","경부선","대방","5112","5082","20200310"
"20200307","경부선","노량진","5644","4953","20200310"
"20200307","경부선","용산","16415","17248","20200310"
"20200307","경부선","남영","3841","3968","20200310"
"20200307","경부선","서울역","1546","370","20200310"
"20200307","경강선","여주","871","1000","20200310"
"20200307","경강선","세종대왕릉","151","145","20200310"
"20200307","경강선","부발","962","791","20200310"
"20200307","경강선","이천","1221","1261","20200310"
"20200307","경강선","신둔도예촌","500","484","20200310"
"20200307","경강선","곤지암","927","952","20200310"
"20200307","경강선","초월","1198","1112","20200310"
"20200307","경강선","경기광주","2729","2655","20200310"
"20200307","경강선","삼동","892","811","20200310"
"20200307","경강선","이매","440","334","20200310"
"20200307","경강선","판교","1635","1625","20200310"
"20200307","9호선2~3단계","중앙보훈병원","2564","2393","20200310"
"20200307","9호선2~3단계","둔촌오륜","305","308","20200310"
"20200307","9호선2~3단계","올림픽공원(한국체대)","2191","2139","20200310"
"20200307","9호선2~3단계","한성백제","985","776","20200310"
"20200307","9호선2~3단계","송파나루","2223","2289","20200310"
"20200307","9호선2~3단계","석촌","3622","3017","20200310"
"20200307","9호선2~3단계","석촌고분","2665","2475","20200310"
"20200307","9호선2~3단계","삼전","3182","2938","20200310"
"20200307","9호선2~3단계","종합운동장","1875","1731","20200310"
"20200307","9호선2~3단계","봉은사","5758","5697","20200310"
"20200307","9호선2~3단계","삼성중앙","1944","1868","20200310"
"20200307","9호선2~3단계","선정릉","2787","3011","20200310"
"20200307","9호선2~3단계","언주","3322","3132","20200310"
"20200307","9호선","신논현","15247","15809","20200310"
"20200307","9호선","사평","1020","937","20200310"
"20200307","9호선","고속터미널","5822","7959","20200310"
"20200307","9호선","신반포","1020","979","20200310"
"20200307","9호선","구반포","1159","1172","20200310"
"20200307","9호선","동작(현충원)","907","705","20200310"
"20200307","9호선","흑석(중앙대입구)","3451","3565","20200310"
"20200307","9호선","노들","2006","1786","20200310"
"20200307","9호선","노량진","14306","14621","20200310"
"20200307","9호선","샛강","1627","1585","20200310"
"20200307","9호선","여의도","4528","4573","20200310"
"20200307","9호선","국회의사당","2385","2400","20200310"
"20200307","9호선","당산","7960","7355","20200310"
"20200307","9호선","선유도","2253","2183","20200310"
"20200307","9호선","신목동","1327","1141","20200310"
"20200307","9호선","염창","7312","6822","20200310"
"20200307","9호선","등촌","4490","4318","20200310"
"20200307","9호선","증미","2820","2768","20200310"
"20200307","9호선","가양","9323","8845","20200310"
"20200307","9호선","양천향교","3780","3654","20200310"
"20200307","9호선","마곡나루","4685","4651","20200310"
"20200307","9호선","신방화","3106","3009","20200310"
"20200307","9호선","공항시장","1652","1739","20200310"
"20200307","9호선","김포공항","4222","5735","20200310"
"20200307","9호선","개화","961","744","20200310"
"20200307","8호선","모란","2384","1910","20200310"
"20200307","8호선","수진","2657","2396","20200310"
"20200307","8호선","신흥","2631","2788","20200310"
"20200307","8호선","단대오거리","4952","4620","20200310"
"20200307","8호선","남한산성입구(성남법원.검찰청)","6214","5589","20200310"
"20200307","8호선","산성","3078","2966","20200310"
"20200307","8호선","복정","4335","3668","20200310"
"20200307","8호선","장지","7903","7514","20200310"
"20200307","8호선","문정","5665","5598","20200310"
"20200307","8호선","가락시장","3901","4029","20200310"
"20200307","8호선","송파","3712","3520","20200310"
"20200307","8호선","석촌","3836","4619","20200310"
"20200307","8호선","잠실(송파구청)","7425","8224","20200310"
"20200307","8호선","몽촌토성(평화의문)","2425","2552","20200310"
"20200307","8호선","강동구청","4134","4089","20200310"
"20200307","8호선","천호(풍납토성)","9134","11108","20200310"
"20200307","8호선","암사","8554","7794","20200310"
"20200307","7호선","부평구청","4953","4164","20200310"
"20200307","7호선","굴포천","4481","4696","20200310"
"20200307","7호선","삼산체육관","2100","1955","20200310"
"20200307","7호선","상동","6817","7089","20200310"
"20200307","7호선","부천시청","6368","6359","20200310"
"20200307","7호선","신중동","6872","6933","20200310"
"20200307","7호선","춘의","3627","3524","20200310"
"20200307","7호선","부천종합운동장","2220","1954","20200310"
"20200307","7호선","까치울","3665","3530","20200310"
"20200307","7호선","온수(성공회대입구)","4134","4102","20200310"
"20200307","7호선","천왕","4151","3879","20200310"
"20200307","7호선","광명사거리","12562","12528","20200310"
"20200307","7호선","철산","9920","10259","20200310"
"20200307","7호선","가산디지털단지","9584","8958","20200310"
"20200307","7호선","남구로","5835","6185","20200310"
"20200307","7호선","대림(구로구청)","3787","4001","20200310"
"20200307","7호선","신풍","5380","5102","20200310"
"20200307","7호선","보라매","3968","3769","20200310"
"20200307","7호선","신대방삼거리","8108","7441","20200310"
"20200307","7호선","장승배기","5007","4733","20200310"
"20200307","7호선","상도","5073","4710","20200310"
"20200307","7호선","숭실대입구(살피재)","5312","5162","20200310"
"20200307","7호선","남성","5509","5106","20200310"
"20200307","7호선","이수","8212","8003","20200310"
"20200307","7호선","내방","5337","5353","20200310"
"20200307","7호선","고속터미널","7261","6042","20200310"
"20200307","7호선","반포","3048","2823","20200310"
"20200307","7호선","논현","8028","8826","20200310"
"20200307","7호선","학동","6757","7256","20200310"
"20200307","7호선","강남구청","6555","7388","20200310"
"20200307","7호선","청담","7877","8226","20200310"
"20200307","7호선","뚝섬유원지","4614","4489","20200310"
"20200307","7호선","건대입구","7235","7447","20200310"
"20200307","7호선","어린이대공원(세종대)","5669","5454","20200310"
"20200307","7호선","군자(능동)","7637","5672","20200310"
"20200307","7호선","중곡","4866","4473","20200310"
"20200307","7호선","용마산","3159","3030","20200310"
"20200307","7호선","사가정","8697","8750","20200310"
"20200307","7호선","면목","8282","7840","20200310"
"20200307","7호선","상봉(시외버스터미널)","9886","9282","20200310"
"20200307","7호선","중화","5712","5315","20200310"
"20200307","7호선","먹골","5566","5396","20200310"
"20200307","7호선","태릉입구","4185","3740","20200310"
"20200307","7호선","공릉(서울과학기술대)","5978","5981","20200310"
"20200307","7호선","하계","8155","7623","20200310"
"20200307","7호선","중계","6381","5499","20200310"
"20200307","7호선","노원","10228","11080","20200310"
"20200307","7호선","마들","5888","5584","20200310"
"20200307","7호선","수락산","7208","7239","20200310"
"20200307","7호선","도봉산","4526","6425","20200310"
"20200307","7호선","장암","1112","654","20200310"
"20200307","6호선","봉화산(서울의료원)","3871","3654","20200310"
"20200307","6호선","화랑대(서울여대입구)","4456","3566","20200310"
"20200307","6호선","태릉입구","2691","2912","20200310"
"20200307","6호선","석계","6407","6121","20200310"
"20200307","6호선","돌곶이","4525","4348","20200310"
"20200307","6호선","상월곡(한국과학기술연구원)","2843","2442","20200310"
"20200307","6호선","월곡(동덕여대)","5481","5323","20200310"
"20200307","6호선","고려대(종암)","3490","3194","20200310"
"20200307","6호선","안암(고대병원앞)","4426","4289","20200310"
"20200307","6호선","보문","3731","3281","20200310"
"20200307","6호선","창신","1508","1247","20200310"
"20200307","6호선","동묘앞","4985","4530","20200310"
"20200307","6호선","신당","4620","3766","20200310"
"20200307","6호선","청구","1726","1913","20200310"
"20200307","6호선","약수","1890","1933","20200310"
"20200307","6호선","버티고개","1010","1077","20200310"
"20200307","6호선","한강진","3985","5281","20200310"
"20200307","6호선","이태원","9991","12468","20200310"
"20200307","6호선","녹사평(용산구청)","3785","4271","20200310"
"20200307","6호선","삼각지","2937","2233","20200310"
"20200307","6호선","효창공원앞","3186","2792","20200310"
"20200307","6호선","공덕","6978","6689","20200310"
"20200307","6호선","대흥(서강대앞)","3588","3597","20200310"
"20200307","6호선","광흥창(서강)","3359","3227","20200310"
"20200307","6호선","상수","5055","6450","20200310"
"20200307","6호선","합정","8193","8027","20200310"
"20200307","6호선","망원","8379","9316","20200310"
"20200307","6호선","마포구청","6629","5761","20200310"
"20200307","6호선","월드컵경기장(성산)","3062","3043","20200310"
"20200307","6호선","디지털미디어시티","4941","5051","20200310"
"20200307","6호선","증산(명지대앞)","5639","5357","20200310"
"20200307","6호선","새절(신사)","6437","5972","20200310"
"20200307","6호선","구산","3898","2727","20200310"
"20200307","6호선","독바위","1435","1704","20200310"
"20200307","6호선","불광","2844","2650","20200310"
"20200307","6호선","역촌","1824","2100","20200310"
"20200307","6호선","응암","9026","8982","20200310"
"20200307","5호선","마천","2882","2881","20200310"
"20200307","5호선","거여","3486","3265","20200310"
"20200307","5호선","개롱","2757","2814","20200310"
"20200307","5호선","오금","1345","1287","20200310"
"20200307","5호선","방이","3030","3013","20200310"
"20200307","5호선","올림픽공원(한국체대)","1703","1430","20200310"
"20200307","5호선","둔촌동","3829","3814","20200310"
"20200307","5호선","상일동","6815","6012","20200310"
"20200307","5호선","고덕","3510","3362","20200310"
"20200307","5호선","명일","3334","3275","20200310"
"20200307","5호선","굽은다리(강동구민회관앞)","4506","4128","20200310"
"20200307","5호선","길동","3882","4015","20200310"
"20200307","5호선","강동","9336","8216","20200310"
"20200307","5호선","천호(풍납토성)","11169","10929","20200310"
"20200307","5호선","광나루(장신대)","6364","6088","20200310"
"20200307","5호선","아차산(어린이대공원후문)","8183","7982","20200310"
"20200307","5호선","군자(능동)","5867","6498","20200310"
"20200307","5호선","장한평","7440","7481","20200310"
"20200307","5호선","답십리","7212","6633","20200310"
"20200307","5호선","마장","2720","2578","20200310"
"20200307","5호선","왕십리(성동구청)","2337","2841","20200310"
"20200307","5호선","행당","3490","3074","20200310"
"20200307","5호선","신금호","2788","2859","20200310"
"20200307","5호선","청구","1915","1640","20200310"
"20200307","5호선","동대문역사문화공원","639","794","20200310"
"20200307","5호선","을지로4가","2186","2345","20200310"
"20200307","5호선","종로3가","5734","6148","20200310"
"20200307","5호선","광화문(세종문화회관)","7508","7647","20200310"
"20200307","5호선","서대문","4701","4580","20200310"
"20200307","5호선","충정로(경기대입구)","1256","1216","20200310"
"20200307","5호선","애오개","2576","2418","20200310"
"20200307","5호선","공덕","4449","4829","20200310"
"20200307","5호선","마포","4650","4654","20200310"
"20200307","5호선","여의나루","3043","3062","20200310"
"20200307","5호선","여의도","5345","5830","20200310"
"20200307","5호선","신길","1588","1685","20200310"
"20200307","5호선","영등포시장","4459","4601","20200310"
"20200307","5호선","영등포구청","1373","1209","20200310"
"20200307","5호선","양평","2584","2366","20200310"
"20200307","5호선","오목교(목동운동장앞)","10370","11101","20200310"
"20200307","5호선","목동","7794","8026","20200310"
"20200307","5호선","신정(은행정)","6112","5063","20200310"
"20200307","5호선","까치산","15539","14731","20200310"
"20200307","5호선","화곡","14299","13083","20200310"
"20200307","5호선","우장산","6268","6264","20200310"
"20200307","5호선","발산","8300","8883","20200310"
"20200307","5호선","마곡","2692","2678","20200310"
"20200307","5호선","송정","3748","3605","20200310"
"20200307","5호선","김포공항","3742","3666","20200310"
